num	glyph	G1-source	description
6226	蚧	G1-723B	GB/T 12345—1990，82—27
6227	蚣	G1-723C	GB/T 12345—1990，82—28
6228	蚪	G1-723D	GB/T 12345—1990，82—29
6229	蚓	G1-723E	GB/T 12345—1990，82—30
6230	蚩	G1-723F	GB/T 12345—1990，82—31
6231	蚶	G1-7240	GB/T 12345—1990，82—32
6232	蛄	G1-7241	GB/T 12345—1990，82—33
6233	蚵	G1-7242	GB/T 12345—1990，82—34
6234	蠣	G1-7243	GB/T 12345—1990，82—35
6235	蚰	G1-7244	GB/T 12345—1990，82—36
6236	蚺	G1-7245	GB/T 12345—1990，82—37
6237	蚱	G1-7246	GB/T 12345—1990，82—38
6238	蚯	G1-7247	GB/T 12345—1990，82—39
6239	蛉	G1-7248	GB/T 12345—1990，82—40
6240	蟶	G1-7249	GB/T 12345—1990，82—41
6241	蚴	G1-724A	GB/T 12345—1990，82—42
6242	蛩	G1-724B	GB/T 12345—1990，82—43
6243	蛺	G1-724C	GB/T 12345—1990，82—44
6244	蟯	G1-724D	GB/T 12345—1990，82—45
6245	蛭	G1-724E	GB/T 12345—1990，82—46
6246	螄	G1-724F	GB/T 12345—1990，82—47
6247	蛐	G1-7250	GB/T 12345—1990，82—48
6248	蜓	G1-7251	GB/T 12345—1990，82—49
6249	蛞	G1-7252	GB/T 12345—1990，82—50
6250	蠐	G1-7253	GB/T 12345—1990，82—51
6251	蛟	G1-7254	GB/T 12345—1990，82—52
6252	蛘	G1-7255	GB/T 12345—1990，82—53
6253	蛑	G1-7256	GB/T 12345—1990，82—54
6254	蜃	G1-7257	GB/T 12345—1990，82—55
6255	蜇	G1-7258	GB/T 12345—1990，82—56
6256	蛸	G1-7259	GB/T 12345—1990，82—57
6257	蜈	G1-725A	GB/T 12345—1990，82—58
6258	蜊	G1-725B	GB/T 12345—1990，82—59
6259	蜍	G1-725C	GB/T 12345—1990，82—60
6260	蜉	G1-725D	GB/T 12345—1990，82—61
6261	蜣	G1-725E	GB/T 12345—1990，82—62
6262	蜻	G1-725F	GB/T 12345—1990，82—63
6263	蜞	G1-7260	GB/T 12345—1990，82—64
6264	蜥	G1-7261	GB/T 12345—1990，82—65
6265	蜮	G1-7262	GB/T 12345—1990，82—66
6266	蜚	G1-7263	GB/T 12345—1990，82—67
6267	蜾	G1-7264	GB/T 12345—1990，82—68
6268	蟈	G1-7265	GB/T 12345—1990，82—69
6269	蜴	G1-7266	GB/T 12345—1990，82—70
6270	蜱	G1-7267	GB/T 12345—1990，82—71
6271	蜩	G1-7268	GB/T 12345—1990，82—72
6272	蜷	G1-7269	GB/T 12345—1990，82—73
6273	蜿	G1-726A	GB/T 12345—1990，82—74
6274	螂	G1-726B	GB/T 12345—1990，82—75
6275	蜢	G1-726C	GB/T 12345—1990，82—76
6276	蝽	G1-726D	GB/T 12345—1990，82—77
6277	蠑	G1-726E	GB/T 12345—1990，82—78
6278	蝻	G1-726F	GB/T 12345—1990，82—79
6279	蝠	G1-7270	GB/T 12345—1990，82—80
6280	蝰	G1-7271	GB/T 12345—1990，82—81
6281	蝌	G1-7272	GB/T 12345—1990，82—82
6282	蝮	G1-7273	GB/T 12345—1990，82—83
6283	螋	G1-7274	GB/T 12345—1990，82—84
6284	蝓	G1-7275	GB/T 12345—1990，82—85
6285	蝣	G1-7276	GB/T 12345—1990，82—86
6286	螻	G1-7277	GB/T 12345—1990，82—87
6287	蝤	G1-7278	GB/T 12345—1990，82—88
6288	蝙	G1-7279	GB/T 12345—1990，82—89
6289	蝥	G1-727A	GB/T 12345—1990，82—90
6290	螓	G1-727B	GB/T 12345—1990，82—91
6291	螯	G1-727C	GB/T 12345—1990，82—92
6292	蟎	G1-727D	GB/T 12345—1990，82—93
6293	蟒	G1-727E	GB/T 12345—1990，82—94
6294	蟆	G1-7321	GB/T 12345—1990，83—01
6295	螈	G1-7322	GB/T 12345—1990，83—02
6296	螅	G1-7323	GB/T 12345—1990，83—03
6297	螭	G1-7324	GB/T 12345—1990，83—04
6298	螗	G1-7325	GB/T 12345—1990，83—05
6299	螃	G1-7326	GB/T 12345—1990，83—06
6300	螫	G1-7327	GB/T 12345—1990，83—07
6301	蟥	G1-7328	GB/T 12345—1990，83—08
6302	螬	G1-7329	GB/T 12345—1990，83—09
6303	螵	G1-732A	GB/T 12345—1990，83—10
6304	螳	G1-732B	GB/T 12345—1990，83—11
6305	蟋	G1-732C	GB/T 12345—1990，83—12
6306	蟓	G1-732D	GB/T 12345—1990，83—13
6307	螽	G1-732E	GB/T 12345—1990，83—14
6308	蟑	G1-732F	GB/T 12345—1990，83—15
6309	蟀	G1-7330	GB/T 12345—1990，83—16
6310	蟊	G1-7331	GB/T 12345—1990，83—17
6311	蟛	G1-7332	GB/T 12345—1990，83—18
6312	蟪	G1-7333	GB/T 12345—1990，83—19
6313	蟠	G1-7334	GB/T 12345—1990，83—20
6314	蟮	G1-7335	GB/T 12345—1990，83—21
6315	蠖	G1-7336	GB/T 12345—1990，83—22
6316	蠓	G1-7337	GB/T 12345—1990，83—23
6317	蟾	G1-7338	GB/T 12345—1990，83—24
6318	蠊	G1-7339	GB/T 12345—1990，83—25
6319	蠛	G1-733A	GB/T 12345—1990，83—26
6320	蠡	G1-733B	GB/T 12345—1990，83—27
6321	蠹	G1-733C	GB/T 12345—1990，83—28
6322	蠼	G1-733D	GB/T 12345—1990，83—29
6323	缶	G1-733E	GB/T 12345—1990，83—30
6324	罌	G1-733F	GB/T 12345—1990，83—31
6325	罄	G1-7340	GB/T 12345—1990，83—32
6326	罅	G1-7341	GB/T 12345—1990，83—33
6327	舐	G1-7342	GB/T 12345—1990，83—34
6328	竺	G1-7343	GB/T 12345—1990，83—35
6329	竽	G1-7344	GB/T 12345—1990，83—36
6330	笈	G1-7345	GB/T 12345—1990，83—37
6331	篤	G1-7346	GB/T 12345—1990，83—38
6332	笄	G1-7347	GB/T 12345—1990，83—39
6333	筧	G1-7348	GB/T 12345—1990，83—40
6334	笊	G1-7349	GB/T 12345—1990，83—41
6335	笫	G1-734A	GB/T 12345—1990，83—42
6336	笏	G1-734B	GB/T 12345—1990，83—43
6337	筇	G1-734C	GB/T 12345—1990，83—44
6338	笸	G1-734D	GB/T 12345—1990，83—45
6339	笪	G1-734E	GB/T 12345—1990，83—46
6340	笙	G1-734F	GB/T 12345—1990，83—47
6341	笮	G1-7350	GB/T 12345—1990，83—48
6342	笱	G1-7351	GB/T 12345—1990，83—49
6343	笠	G1-7352	GB/T 12345—1990，83—50
6344	笥	G1-7353	GB/T 12345—1990，83—51
6345	笤	G1-7354	GB/T 12345—1990，83—52
6346	笳	G1-7355	GB/T 12345—1990，83—53
6347	籩	G1-7356	GB/T 12345—1990，83—54
6348	笞	G1-7357	GB/T 12345—1990，83—55
6349	筘	G1-7358	GB/T 12345—1990，83—56
6350	篳	G1-7359	GB/T 12345—1990，83—57
6351	筅	G1-735A	GB/T 12345—1990，83—58
6352	筵	G1-735B	GB/T 12345—1990，83—59
6353	筌	G1-735C	GB/T 12345—1990，83—60
6354	箏	G1-735D	GB/T 12345—1990，83—61
6355	筠	G1-735E	GB/T 12345—1990，83—62
6356	筮	G1-735F	GB/T 12345—1990，83—63
6357	筻	G1-7360	GB/T 12345—1990，83—64
6358	筢	G1-7361	GB/T 12345—1990，83—65
6359	筲	G1-7362	GB/T 12345—1990，83—66
6360	筱	G1-7363	GB/T 12345—1990，83—67
6361	箐	G1-7364	GB/T 12345—1990，83—68
6362	簀	G1-7365	GB/T 12345—1990，83—69
6363	篋	G1-7366	GB/T 12345—1990，83—70
6364	箸	G1-7367	GB/T 12345—1990，83—71
6365	箬	G1-7368	GB/T 12345—1990，83—72
6366	箝	G1-7369	GB/T 12345—1990，83—73
6367	籜	G1-736A	GB/T 12345—1990，83—74
6368	箅	G1-736B	GB/T 12345—1990，83—75
6369	簞	G1-736C	GB/T 12345—1990，83—76
6370	箜	G1-736D	GB/T 12345—1990，83—77
6371	箢	G1-736E	GB/T 12345—1990，83—78
6372	簫	G1-736F	GB/T 12345—1990，83—79
6373	箴	G1-7370	GB/T 12345—1990，83—80
6374	簣	G1-7371	GB/T 12345—1990，83—81
6375	篁	G1-7372	GB/T 12345—1990，83—82
6376	篌	G1-7373	GB/T 12345—1990，83—83
6377	篝	G1-7374	GB/T 12345—1990，83—84
6378	篚	G1-7375	GB/T 12345—1990，83—85
6379	篥	G1-7376	GB/T 12345—1990，83—86
6380	篦	G1-7377	GB/T 12345—1990，83—87
6381	篪	G1-7378	GB/T 12345—1990，83—88
6382	簌	G1-7379	GB/T 12345—1990，83—89
6383	篾	G1-737A	GB/T 12345—1990，83—90
6384	篼	G1-737B	GB/T 12345—1990，83—91
6385	簏	G1-737C	GB/T 12345—1990，83—92
6386	籪	G1-737D	GB/T 12345—1990，83—93
6387	簋	G1-737E	GB/T 12345—1990，83—94
6388	簟	G1-7421	GB/T 12345—1990，84—01
6389	簪	G1-7422	GB/T 12345—1990，84—02
6390	簦	G1-7423	GB/T 12345—1990，84—03
6391	簸	G1-7424	GB/T 12345—1990，84—04
6392	籟	G1-7425	GB/T 12345—1990，84—05
6393	籀	G1-7426	GB/T 12345—1990，84—06
6394	臾	G1-7427	GB/T 12345—1990，84—07
6395	舁	G1-7428	GB/T 12345—1990，84—08
6396	舂	G1-7429	GB/T 12345—1990，84—09
6397	舄	G1-742A	GB/T 12345—1990，84—10
6398	臬	G1-742B	GB/T 12345—1990，84—11
6399	衄	G1-742C	GB/T 12345—1990，84—12
6400	舡	G1-742D	GB/T 12345—1990，84—13
6401	舢	G1-742E	GB/T 12345—1990，84—14
6402	艤	G1-742F	GB/T 12345—1990，84—15
6403	舭	G1-7430	GB/T 12345—1990，84—16
6404	舯	G1-7431	GB/T 12345—1990，84—17
6405	舨	G1-7432	GB/T 12345—1990，84—18
6406	舫	G1-7433	GB/T 12345—1990，84—19
6407	舸	G1-7434	GB/T 12345—1990，84—20
6408	艫	G1-7435	GB/T 12345—1990，84—21
6409	舳	G1-7436	GB/T 12345—1990，84—22
6410	舴	G1-7437	GB/T 12345—1990，84—23
6411	舾	G1-7438	GB/T 12345—1990，84—24
6412	艄	G1-7439	GB/T 12345—1990，84—25
6413	艉	G1-743A	GB/T 12345—1990，84—26
6414	艋	G1-743B	GB/T 12345—1990，84—27
6415	艏	G1-743C	GB/T 12345—1990，84—28
6416	艚	G1-743D	GB/T 12345—1990，84—29
6417	艟	G1-743E	GB/T 12345—1990，84—30
6418	艨	G1-743F	GB/T 12345—1990，84—31
6419	衾	G1-7440	GB/T 12345—1990，84—32
6420	裊	G1-7441	GB/T 12345—1990，84—33
6421	袈	G1-7442	GB/T 12345—1990，84—34
6422	裘	G1-7443	GB/T 12345—1990，84—35
6423	裟	G1-7444	GB/T 12345—1990，84—36
6424	襞	G1-7445	GB/T 12345—1990，84—37
6425	羝	G1-7446	GB/T 12345—1990，84—38
6426	羥	G1-7447	GB/T 12345—1990，84—39
6427	羧	G1-7448	GB/T 12345—1990，84—40
6428	羯	G1-7449	GB/T 12345—1990，84—41
6429	羰	G1-744A	GB/T 12345—1990，84—42
6430	羲	G1-744B	GB/T 12345—1990，84—43
6431	籼	G1-744C	GB/T 12345—1990，84—44
6432	敉	G1-744D	GB/T 12345—1990，84—45
6433	粑	G1-744E	GB/T 12345—1990，84—46
6434	糲	G1-744F	GB/T 12345—1990，84—47
6435	糶	G1-7450	GB/T 12345—1990，84—48
6436	粞	G1-7451	GB/T 12345—1990，84—49
6437	粢	G1-7452	GB/T 12345—1990，84—50
6438	粲	G1-7453	GB/T 12345—1990，84—51
6439	粼	G1-7454	GB/T 12345—1990，84—52
6440	粽	G1-7455	GB/T 12345—1990，84—53
6441	糝	G1-7456	GB/T 12345—1990，84—54
6442	糇	G1-7457	GB/T 12345—1990，84—55
6443	糌	G1-7458	GB/T 12345—1990，84—56
6444	糍	G1-7459	GB/T 12345—1990，84—57
6445	糈	G1-745A	GB/T 12345—1990，84—58
6446	糅	G1-745B	GB/T 12345—1990，84—59
6447	糗	G1-745C	GB/T 12345—1990，84—60
6448	糨	G1-745D	GB/T 12345—1990，84—61
6449	艮	G1-745E	GB/T 12345—1990，84—62
6450	暨	G1-745F	GB/T 12345—1990，84—63
6451	羿	G1-7460	GB/T 12345—1990，84—64
6452	翎	G1-7461	GB/T 12345—1990，84—65
6453	翕	G1-7462	GB/T 12345—1990，84—66
6454	翥	G1-7463	GB/T 12345—1990，84—67
6455	翡	G1-7464	GB/T 12345—1990，84—68
6456	翦	G1-7465	GB/T 12345—1990，84—69
6457	翩	G1-7466	GB/T 12345—1990，84—70
6458	翮	G1-7467	GB/T 12345—1990，84—71
6459	翳	G1-7468	GB/T 12345—1990，84—72
6460	糸	G1-7469	GB/T 12345—1990，84—73
6461	縶	G1-746A	GB/T 12345—1990，84—74
6462	綦	G1-746B	GB/T 12345—1990，84—75
6463	綮	G1-746C	GB/T 12345—1990，84—76
6464	繇	G1-746D	GB/T 12345—1990，84—77
6465	纛	G1-746E	GB/T 12345—1990，84—78
6466	麩	G1-746F	GB/T 12345—1990，84—79
6467	麴	G1-7470	GB/T 12345—1990，84—80
6468	赳	G1-7471	GB/T 12345—1990，84—81
6469	趄	G1-7472	GB/T 12345—1990，84—82
6470	趔	G1-7473	GB/T 12345—1990，84—83
6471	趑	G1-7474	GB/T 12345—1990，84—84
6472	趲	G1-7475	GB/T 12345—1990，84—85
6473	赧	G1-7476	GB/T 12345—1990，84—86
6474	赭	G1-7477	GB/T 12345—1990，84—87
6475	豇	G1-7478	GB/T 12345—1990，84—88
6476	豉	G1-7479	GB/T 12345—1990，84—89
6477	酊	G1-747A	GB/T 12345—1990，84—90
6478	酐	G1-747B	GB/T 12345—1990，84—91
6479	酎	G1-747C	GB/T 12345—1990，84—92
6480	酏	G1-747D	GB/T 12345—1990，84—93
6481	酤	G1-747E	GB/T 12345—1990，84—94
6482	酢	G1-7521	GB/T 12345—1990，85—01
6483	酡	G1-7522	GB/T 12345—1990，85—02
6484	酰	G1-7523	GB/T 12345—1990，85—03
6485	酩	G1-7524	GB/T 12345—1990，85—04
6486	酯	G1-7525	GB/T 12345—1990，85—05
6487	釅	G1-7526	GB/T 12345—1990，85—06
6488	釃	G1-7527	GB/T 12345—1990，85—07
6489	酲	G1-7528	GB/T 12345—1990，85—08
6490	酴	G1-7529	GB/T 12345—1990，85—09
6491	酹	G1-752A	GB/T 12345—1990，85—10
6492	醌	G1-752B	GB/T 12345—1990，85—11
6493	醅	G1-752C	GB/T 12345—1990，85—12
6494	醐	G1-752D	GB/T 12345—1990，85—13
6495	醍	G1-752E	GB/T 12345—1990，85—14
6496	醑	G1-752F	GB/T 12345—1990，85—15
6497	醢	G1-7530	GB/T 12345—1990，85—16
6498	醣	G1-7531	GB/T 12345—1990，85—17
6499	醪	G1-7532	GB/T 12345—1990，85—18
6500	醭	G1-7533	GB/T 12345—1990，85—19
6501	醮	G1-7534	GB/T 12345—1990，85—20
6502	醯	G1-7535	GB/T 12345—1990，85—21
6503	醵	G1-7536	GB/T 12345—1990，85—22
6504	醴	G1-7537	GB/T 12345—1990，85—23
6505	醺	G1-7538	GB/T 12345—1990，85—24
6506	豕	G1-7539	GB/T 12345—1990，85—25
6507	鹺	G1-753A	GB/T 12345—1990，85—26
6508	躉	G1-753B	GB/T 12345—1990，85—27
6509	跫	G1-753C	GB/T 12345—1990，85—28
6510	踅	G1-753D	GB/T 12345—1990，85—29
6511	蹙	G1-753E	GB/T 12345—1990，85—30
6512	蹩	G1-753F	GB/T 12345—1990，85—31
6513	趵	G1-7540	GB/T 12345—1990，85—32
6514	趿	G1-7541	GB/T 12345—1990，85—33
6515	趼	G1-7542	GB/T 12345—1990，85—34
6516	趺	G1-7543	GB/T 12345—1990，85—35
6517	蹌	G1-7544	GB/T 12345—1990，85—36
6518	跖	G1-7545	GB/T 12345—1990，85—37
6519	跗	G1-7546	GB/T 12345—1990，85—38
6520	跚	G1-7547	GB/T 12345—1990，85—39
6521	躒	G1-7548	GB/T 12345—1990，85—40
6522	跎	G1-7549	GB/T 12345—1990，85—41
6523	跏	G1-754A	GB/T 12345—1990，85—42
6524	跛	G1-754B	GB/T 12345—1990，85—43
6525	跆	G1-754C	GB/T 12345—1990，85—44
6526	跬	G1-754D	GB/T 12345—1990，85—45
6527	蹺	G1-754E	GB/T 12345—1990，85—46
6528	蹕	G1-754F	GB/T 12345—1990，85—47
6529	跣	G1-7550	GB/T 12345—1990，85—48
6530	躚	G1-7551	GB/T 12345—1990，85—49
6531	躋	G1-7552	GB/T 12345—1990，85—50
6532	跤	G1-7553	GB/T 12345—1990，85—51
6533	踉	G1-7554	GB/T 12345—1990，85—52
6534	跽	G1-7555	GB/T 12345—1990，85—53
6535	踔	G1-7556	GB/T 12345—1990，85—54
6536	踝	G1-7557	GB/T 12345—1990，85—55
6537	踟	G1-7558	GB/T 12345—1990，85—56
6538	躓	G1-7559	GB/T 12345—1990，85—57
6539	踮	G1-755A	GB/T 12345—1990，85—58
6540	踣	G1-755B	GB/T 12345—1990，85—59
6541	躑	G1-755C	GB/T 12345—1990，85—60
6542	踺	G1-755D	GB/T 12345—1990，85—61
6543	蹀	G1-755E	GB/T 12345—1990，85—62
6544	踹	G1-755F	GB/T 12345—1990，85—63
6545	踵	G1-7560	GB/T 12345—1990，85—64
6546	踽	G1-7561	GB/T 12345—1990，85—65
6547	踱	G1-7562	GB/T 12345—1990，85—66
6548	蹉	G1-7563	GB/T 12345—1990，85—67
6549	蹁	G1-7564	GB/T 12345—1990，85—68
6550	蹂	G1-7565	GB/T 12345—1990，85—69
6551	躡	G1-7566	GB/T 12345—1990，85—70
6552	蹣	G1-7567	GB/T 12345—1990，85—71
6553	蹊	G1-7568	GB/T 12345—1990，85—72
6554	蹰	G1-7569	GB/T 12345—1990，85—73
6555	蹶	G1-756A	GB/T 12345—1990，85—74
6556	蹼	G1-756B	GB/T 12345—1990，85—75
6557	蹯	G1-756C	GB/T 12345—1990，85—76
6558	蹴	G1-756D	GB/T 12345—1990，85—77
6559	躅	G1-756E	GB/T 12345—1990，85—78
6560	躪	G1-756F	GB/T 12345—1990，85—79
6561	躔	G1-7570	GB/T 12345—1990，85—80
6562	躐	G1-7571	GB/T 12345—1990，85—81
6563	躦	G1-7572	GB/T 12345—1990，85—82
6564	躞	G1-7573	GB/T 12345—1990，85—83
6565	豸	G1-7574	GB/T 12345—1990，85—84
6566	貂	G1-7575	GB/T 12345—1990，85—85
6567	貊	G1-7576	GB/T 12345—1990，85—86
6568	貅	G1-7577	GB/T 12345—1990，85—87
6569	貘	G1-7578	GB/T 12345—1990，85—88
6570	貔	G1-7579	GB/T 12345—1990，85—89
6571	斛	G1-757A	GB/T 12345—1990，85—90
6572	觖	G1-757B	GB/T 12345—1990，85—91
6573	觴	G1-757C	GB/T 12345—1990，85—92
6574	觚	G1-757D	GB/T 12345—1990，85—93
6575	觜	G1-757E	GB/T 12345—1990，85—94
6576	觥	G1-7621	GB/T 12345—1990，86—01
6577	觫	G1-7622	GB/T 12345—1990，86—02
6578	觶	G1-7623	GB/T 12345—1990，86—03
6579	訾	G1-7624	GB/T 12345—1990，86—04
6580	謦	G1-7625	GB/T 12345—1990，86—05
6581	靚	G1-7626	GB/T 12345—1990，86—06
6582	雩	G1-7627	GB/T 12345—1990，86—07
6583	靂	G1-7628	GB/T 12345—1990，86—08
6584	雯	G1-7629	GB/T 12345—1990，86—09
6585	霆	G1-762A	GB/T 12345—1990，86—10
6586	霽	G1-762B	GB/T 12345—1990，86—11
6587	霈	G1-762C	GB/T 12345—1990，86—12
6588	霏	G1-762D	GB/T 12345—1990，86—13
6589	霎	G1-762E	GB/T 12345—1990，86—14
6590	霪	G1-762F	GB/T 12345—1990，86—15
6591	靄	G1-7630	GB/T 12345—1990，86—16
6592	霰	G1-7631	GB/T 12345—1990，86—17
6593	霾	G1-7632	GB/T 12345—1990，86—18
6594	齔	G1-7633	GB/T 12345—1990，86—19
6595	齟	G1-7634	GB/T 12345—1990，86—20
6596	齙	G1-7635	GB/T 12345—1990，86—21
6597	齠	G1-7636	GB/T 12345—1990，86—22
6598	齜	G1-7637	GB/T 12345—1990，86—23
6599	齦	G1-7638	GB/T 12345—1990，86—24
6600	齬	G1-7639	GB/T 12345—1990，86—25
6601	齪	G1-763A	GB/T 12345—1990，86—26
6602	齷	G1-763B	GB/T 12345—1990，86—27
6603	黽	G1-763C	GB/T 12345—1990，86—28
6604	黿	G1-763D	GB/T 12345—1990，86—29
6605	鼉	G1-763E	GB/T 12345—1990，86—30
6606	隹	G1-763F	GB/T 12345—1990，86—31
6607	隼	G1-7640	GB/T 12345—1990，86—32
6608	隽	G1-7641	GB/T 12345—1990，86—33
6609	雎	G1-7642	GB/T 12345—1990，86—34
6610	雒	G1-7643	GB/T 12345—1990，86—35
6611	瞿	G1-7644	GB/T 12345—1990，86—36
6612	讎	G1-7645	GB/T 12345—1990，86—37
6613	銎	G1-7646	GB/T 12345—1990，86—38
6614	鑾	G1-7647	GB/T 12345—1990，86—39
6615	鋈	G1-7648	GB/T 12345—1990，86—40
6616	鏨	G1-7649	GB/T 12345—1990，86—41
6617	鍪	G1-764A	GB/T 12345—1990，86—42
6618	鏊	G1-764B	GB/T 12345—1990，86—43
6619	鎏	G1-764C	GB/T 12345—1990，86—44
6620	鐾	G1-764D	GB/T 12345—1990，86—45
6621	鑫	G1-764E	GB/T 12345—1990，86—46
6622	魷	G1-764F	GB/T 12345—1990，86—47
6623	魴	G1-7650	GB/T 12345—1990，86—48
6624	鮁	G1-7651	GB/T 12345—1990，86—49
6625	鮃	G1-7652	GB/T 12345—1990，86—50
6626	鮎	G1-7653	GB/T 12345—1990，86—51
6627	鱸	G1-7654	GB/T 12345—1990，86—52
6628	穌	G1-7655	GB/T 12345—1990，86—53
6629	鮒	G1-7656	GB/T 12345—1990，86—54
6630	鱟	G1-7657	GB/T 12345—1990，86—55
6631	鮐	G1-7658	GB/T 12345—1990，86—56
6632	鮭	G1-7659	GB/T 12345—1990，86—57
6633	鮚	G1-765A	GB/T 12345—1990，86—58
6634	鮪	G1-765B	GB/T 12345—1990，86—59
6635	鮞	G1-765C	GB/T 12345—1990，86—60
6636	鱭	G1-765D	GB/T 12345—1990，86—61
6637	鮫	G1-765E	GB/T 12345—1990，86—62
6638	鮝	G1-765F	GB/T 12345—1990，86—63
6639	鱘	G1-7660	GB/T 12345—1990，86—64
6640	鯁	G1-7661	GB/T 12345—1990，86—65
6641	鱺	G1-7662	GB/T 12345—1990，86—66
6642	鰱	G1-7663	GB/T 12345—1990，86—67
6643	鰹	G1-7664	GB/T 12345—1990，86—68
6644	鰣	G1-7665	GB/T 12345—1990，86—69
6645	鰷	G1-7666	GB/T 12345—1990，86—70
6646	鯀	G1-7667	GB/T 12345—1990，86—71
6647	鯊	G1-7668	GB/T 12345—1990，86—72
6648	鯇	G1-7669	GB/T 12345—1990，86—73
6649	鯽	G1-766A	GB/T 12345—1990，86—74
6650	鯖	G1-766B	GB/T 12345—1990，86—75
6651	鯪	G1-766C	GB/T 12345—1990，86—76
6652	鯫	G1-766D	GB/T 12345—1990，86—77
6653	鯡	G1-766E	GB/T 12345—1990，86—78
6654	鯤	G1-766F	GB/T 12345—1990，86—79
6655	鯧	G1-7670	GB/T 12345—1990，86—80
6656	鯝	G1-7671	GB/T 12345—1990，86—81
6657	鯢	G1-7672	GB/T 12345—1990，86—82
6658	鯰	G1-7673	GB/T 12345—1990，86—83
6659	鯛	G1-7674	GB/T 12345—1990，86—84
6660	鯴	G1-7675	GB/T 12345—1990，86—85
6661	鯔	G1-7676	GB/T 12345—1990，86—86
6662	鱝	G1-7677	GB/T 12345—1990，86—87
6663	鰈	G1-7678	GB/T 12345—1990，86—88
6664	鰐	G1-7679	GB/T 12345—1990，86—89
6665	鰍	G1-767A	GB/T 12345—1990，86—90
6666	鰒	G1-767B	GB/T 12345—1990，86—91
6667	鰉	G1-767C	GB/T 12345—1990，86—92
6668	鯿	G1-767D	GB/T 12345—1990，86—93
6669	鰠	G1-767E	GB/T 12345—1990，86—94
6670	鰲	G1-7721	GB/T 12345—1990，87—01
6671	鰭	G1-7722	GB/T 12345—1990，87—02
6672	鰨	G1-7723	GB/T 12345—1990，87—03
6673	鰥	G1-7724	GB/T 12345—1990，87—04
6674	鰩	G1-7725	GB/T 12345—1990，87—05
6675	鰳	G1-7726	GB/T 12345—1990，87—06
6676	鰾	G1-7727	GB/T 12345—1990，87—07
6677	鱈	G1-7728	GB/T 12345—1990，87—08
6678	鰻	G1-7729	GB/T 12345—1990，87—09
6679	鰵	G1-772A	GB/T 12345—1990，87—10
6680	鱅	G1-772B	GB/T 12345—1990，87—11
6681	鱖	G1-772C	GB/T 12345—1990，87—12
6682	鱔	G1-772D	GB/T 12345—1990，87—13
6683	鱒	G1-772E	GB/T 12345—1990，87—14
6684	鱧	G1-772F	GB/T 12345—1990，87—15
6685	靼	G1-7730	GB/T 12345—1990，87—16
6686	鞅	G1-7731	GB/T 12345—1990，87—17
6687	韃	G1-7732	GB/T 12345—1990，87—18
6688	鞽	G1-7733	GB/T 12345—1990，87—19
6689	鞔	G1-7734	GB/T 12345—1990，87—20
6690	韉	G1-7735	GB/T 12345—1990，87—21
6691	鞫	G1-7736	GB/T 12345—1990，87—22
6692	鞣	G1-7737	GB/T 12345—1990，87—23
6693	鞲	G1-7738	GB/T 12345—1990，87—24
6694	鞴	G1-7739	GB/T 12345—1990，87—25
6695	骱	G1-773A	GB/T 12345—1990，87—26
6696	骰	G1-773B	GB/T 12345—1990，87—27
6697	骷	G1-773C	GB/T 12345—1990，87—28
6698	鶻	G1-773D	GB/T 12345—1990，87—29
6699	骶	G1-773E	GB/T 12345—1990，87—30
6700	骺	G1-773F	GB/T 12345—1990，87—31
6701	骼	G1-7740	GB/T 12345—1990，87—32
6702	髁	G1-7741	GB/T 12345—1990，87—33
6703	髀	G1-7742	GB/T 12345—1990，87—34
6704	髏	G1-7743	GB/T 12345—1990，87—35
6705	髂	G1-7744	GB/T 12345—1990，87—36
6706	髖	G1-7745	GB/T 12345—1990，87—37
6707	髕	G1-7746	GB/T 12345—1990，87—38
6708	髑	G1-7747	GB/T 12345—1990，87—39
6709	魅	G1-7748	GB/T 12345—1990，87—40
6710	魃	G1-7749	GB/T 12345—1990，87—41
6711	魘	G1-774A	GB/T 12345—1990，87—42
6712	魎	G1-774B	GB/T 12345—1990，87—43
6713	魈	G1-774C	GB/T 12345—1990，87—44
6714	魍	G1-774D	GB/T 12345—1990，87—45
6715	魑	G1-774E	GB/T 12345—1990，87—46
6716	饗	G1-774F	GB/T 12345—1990，87—47
6717	饜	G1-7750	GB/T 12345—1990，87—48
6718	餮	G1-7751	GB/T 12345—1990，87—49
6719	饕	G1-7752	GB/T 12345—1990，87—50
6720	饔	G1-7753	GB/T 12345—1990，87—51
6721	髟	G1-7754	GB/T 12345—1990，87—52
6722	髡	G1-7755	GB/T 12345—1990，87—53
6723	髦	G1-7756	GB/T 12345—1990，87—54
6724	髯	G1-7757	GB/T 12345—1990，87—55
6725	髫	G1-7758	GB/T 12345—1990，87—56
6726	髻	G1-7759	GB/T 12345—1990，87—57
6727	髭	G1-775A	GB/T 12345—1990，87—58
6728	髹	G1-775B	GB/T 12345—1990，87—59
6729	鬈	G1-775C	GB/T 12345—1990，87—60
